

OrderDate	ProductKey	CustomerKey	SalesTerritoryRegionKey	EnglishPromotionNameKey	OrderQuantity	UnitPrice	SalesAmount
"November 17, 2013"	BK-M38S-38	AW00015256	Southwest	No Discount	1	769.49	769.49
"November 17, 2013"	BK-M68S-46	AW00017424	Northwest	No Discount	1	2319.99	2319.99
"November 17, 2013"	BK-M68B-46	AW00013247	Southwest	No Discount	1	2294.99	2294.99
"November 17, 2013"	BK-M68S-46	AW00016969	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 17, 2013"	BK-M68B-38	AW00016981	Northwest	No Discount	1	2294.99	2294.99
"November 17, 2013"	BK-M68S-46	AW00017140	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 17, 2013"	BK-T44U-46	AW00026050	Northwest	No Discount	1	1214.85	1214.85
"November 17, 2013"	BK-T79U-46	AW00024828	Southwest	No Discount	1	2384.07	2384.07
"November 17, 2013"	BK-T79Y-60	AW00024958	Southwest	No Discount	1	2384.07	2384.07
"November 17, 2013"	BK-R19B-58	AW00023715	Northwest	No Discount	1	539.99	539.99
"November 17, 2013"	BK-R19B-58	AW00023724	Southwest	No Discount	1	539.99	539.99
"November 17, 2013"	BK-R19B-44	AW00023821	Northwest	No Discount	1	539.99	539.99
"November 17, 2013"	BK-R19B-44	AW00023837	Southwest	No Discount	1	539.99	539.99
"November 17, 2013"	BK-R19B-48	AW00023853	Northwest	No Discount	1	539.99	539.99
"November 17, 2013"	BK-R79Y-44	AW00018762	Southwest	No Discount	1	1700.99	1700.99
"November 17, 2013"	BK-R79Y-48	AW00018596	Southwest	No Discount	1	1700.99	1700.99
"November 18, 2013"	BK-M68B-38	AW00012423	Northwest	No Discount	1	2294.99	2294.99
"November 18, 2013"	BK-M68S-46	AW00013380	Southwest	No Discount	1	2319.99	2319.99
"November 18, 2013"	BK-M68B-38	AW00016968	Southwest	No Discount	1	2294.99	2294.99
"November 18, 2013"	BK-M68B-38	AW00017002	Northwest	No Discount	1	2294.99	2294.99
"November 18, 2013"	BK-M68S-46	AW00017013	Northwest	No Discount	1	2319.99	2319.99
"November 18, 2013"	BK-M68B-38	AW00013370	Northwest	No Discount	1	2294.99	2294.99
"November 18, 2013"	BK-M68S-46	AW00017268	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 18, 2013"	BK-M68B-38	AW00017364	Southwest	No Discount	1	2294.99	2294.99
"November 18, 2013"	BK-T18Y-62	AW00011089	Southwest	Volume Discount 11 to 14	1	742.35	742.35
"November 18, 2013"	BK-T44U-54	AW00026276	Northwest	No Discount	1	1214.85	1214.85
"November 18, 2013"	BK-T18Y-58	AW00026634	Southwest	No Discount	1	742.35	742.35
"November 18, 2013"	BK-T79U-60	AW00028067	Southwest	No Discount	1	2384.07	2384.07
"November 18, 2013"	BK-R19B-52	AW00023589	Southwest	No Discount	1	539.99	539.99
"November 18, 2013"	BK-R79Y-48	AW00018790	Northwest	No Discount	1	1700.99	1700.99
"November 19, 2013"	BK-M18B-48	AW00019897	Southwest	No Discount	1	539.99	539.99
"November 19, 2013"	BK-M68S-42	AW00017563	Southwest	No Discount	1	2319.99	2319.99
"November 19, 2013"	BK-T79Y-54	AW00027606	Northwest	No Discount	1	2384.07	2384.07
"November 19, 2013"	BK-T79Y-50	AW00027571	Southwest	No Discount	1	2384.07	2384.07
"November 19, 2013"	BK-T79Y-54	AW00028031	Southwest	No Discount	1	2384.07	2384.07
"November 19, 2013"	BK-T79U-54	AW00027645	Southwest	No Discount	1	2384.07	2384.07
"November 19, 2013"	BK-T79Y-60	AW00027651	Southwest	No Discount	1	2384.07	2384.07
"November 19, 2013"	BK-R19B-44	AW00023707	Northwest	No Discount	1	539.99	539.99
"November 20, 2013"	BK-M68S-42	AW00013384	Northwest	No Discount	1	2319.99	2319.99
"November 20, 2013"	BK-M38S-40	AW00015409	Northwest	No Discount	1	769.49	769.49
"November 20, 2013"	BK-M68S-42	AW00017135	Northwest	No Discount	1	2319.99	2319.99
"November 20, 2013"	BK-M68S-38	AW00013161	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 20, 2013"	BK-T44U-46	AW00026252	Southwest	No Discount	1	1214.85	1214.85
"November 20, 2013"	BK-T44U-46	AW00026093	Southwest	No Discount	1	1214.85	1214.85
"November 20, 2013"	BK-T79U-50	AW00027572	Southwest	No Discount	1	2384.07	2384.07
"November 20, 2013"	BK-T79Y-46	AW00027621	Southwest	No Discount	1	2384.07	2384.07
"November 20, 2013"	BK-T79U-54	AW00027646	Southwest	No Discount	1	2384.07	2384.07
"November 20, 2013"	BK-T79U-46	AW00028030	Northwest	No Discount	1	2384.07	2384.07
"November 20, 2013"	BK-R19B-44	AW00023836	Southwest	No Discount	1	539.99	539.99
"November 20, 2013"	BK-R19B-44	AW00023838	Southwest	No Discount	1	539.99	539.99
"November 20, 2013"	BK-R19B-44	AW00023508	Northwest	No Discount	1	539.99	539.99
"November 20, 2013"	BK-R19B-52	AW00023480	Northwest	No Discount	1	539.99	539.99
"November 20, 2013"	BK-R19B-52	AW00023499	Southwest	No Discount	1	539.99	539.99
"November 20, 2013"	BK-R19B-48	AW00023855	Southwest	No Discount	1	539.99	539.99
"November 20, 2013"	BK-R79Y-48	AW00018679	Northwest	No Discount	1	1700.99	1700.99
"November 21, 2013"	BK-M18S-40	AW00019995	Southwest	No Discount	1	564.99	564.99
"November 21, 2013"	BK-M68S-46	AW00013398	Northwest	No Discount	1	2319.99	2319.99
"November 21, 2013"	BK-M68B-38	AW00017524	Southwest	No Discount	1	2294.99	2294.99
"November 21, 2013"	BK-M38S-40	AW00018954	Southwest	No Discount	1	769.49	769.49
"November 21, 2013"	BK-M68S-42	AW00013401	Southwest	No Discount	1	2319.99	2319.99
"November 21, 2013"	BK-M68B-46	AW00017005	Southwest	No Discount	1	2294.99	2294.99
"November 21, 2013"	BK-M68B-38	AW00017264	Northwest	No Discount	1	2294.99	2294.99
"November 21, 2013"	BK-T18Y-50	AW00011090	Southwest	No Discount	1	742.35	742.35
"November 21, 2013"	BK-T18Y-54	AW00011084	Northwest	No Discount	1	742.35	742.35
"November 21, 2013"	BK-T79Y-60	AW00028038	Southwest	No Discount	1	2384.07	2384.07
"November 21, 2013"	BK-R19B-58	AW00020091	Southwest	No Discount	1	539.99	539.99
"November 21, 2013"	BK-R19B-48	AW00020076	Southwest	No Discount	1	539.99	539.99
"November 21, 2013"	BK-R19B-48	AW00020078	Northwest	No Discount	1	539.99	539.99
"November 21, 2013"	BK-R64Y-38	AW00021746	Southwest	No Discount	1	1120.49	1120.49
"November 21, 2013"	BK-R64Y-42	AW00021660	Southwest	No Discount	1	1120.49	1120.49
"November 21, 2013"	BK-R64Y-48	AW00021596	Northwest	No Discount	1	1120.49	1120.49
"November 22, 2013"	BK-M18S-52	AW00019992	Southwest	No Discount	1	564.99	564.99
"November 22, 2013"	BK-R89B-58	AW00016783	Northwest	No Discount	1	2443.35	2443.35
"November 22, 2013"	BK-M68S-42	AW00017553	Northwest	No Discount	1	2319.99	2319.99
"November 22, 2013"	BK-M68B-38	AW00017508	Southwest	No Discount	1	2294.99	2294.99
"November 22, 2013"	BK-M68S-42	AW00017420	Southwest	No Discount	1	2319.99	2319.99
"November 22, 2013"	BK-M68S-42	AW00017421	Southwest	No Discount	1	2319.99	2319.99
"November 22, 2013"	BK-M68B-42	AW00017006	Northwest	No Discount	1	2294.99	2294.99
"November 22, 2013"	BK-M68S-42	AW00013246	Southwest	No Discount	1	2319.99	2319.99
"November 22, 2013"	BK-T44U-60	AW00026121	Southwest	No Discount	1	1214.85	1214.85
"November 22, 2013"	BK-R19B-58	AW00023840	Southwest	No Discount	1	539.99	539.99
"November 22, 2013"	BK-R19B-44	AW00023841	Southwest	No Discount	1	539.99	539.99
"November 22, 2013"	BK-R19B-52	AW00023493	Southwest	No Discount	1	539.99	539.99
"November 22, 2013"	BK-R64Y-44	AW00021723	Southwest	No Discount	1	1120.49	1120.49
"November 22, 2013"	BK-R64Y-40	AW00021428	Northwest	No Discount	1	1120.49	1120.49
"November 22, 2013"	BK-R64Y-48	AW00021785	Southwest	No Discount	1	1120.49	1120.49
"November 22, 2013"	BK-R64Y-48	AW00021644	Southwest	No Discount	1	1120.49	1120.49
"November 22, 2013"	BK-R79Y-40	AW00018638	Northwest	No Discount	1	1700.99	1700.99
"November 22, 2013"	BK-R79Y-42	AW00018565	Northwest	No Discount	1	1700.99	1700.99
"November 23, 2013"	BK-M68S-38	AW00017592	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 23, 2013"	BK-M68B-42	AW00017475	Southwest	No Discount	1	2294.99	2294.99
"November 23, 2013"	BK-M68S-46	AW00018351	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 23, 2013"	BK-M68S-42	AW00017417	Southwest	No Discount	1	2319.99	2319.99
"November 23, 2013"	BK-M68S-38	AW00016983	Southwest	No Discount	1	2319.99	2319.99
"November 23, 2013"	BK-M68B-38	AW00013362	Southwest	No Discount	1	2294.99	2294.99
"November 23, 2013"	BK-M68S-38	AW00013357	Southwest	No Discount	1	2319.99	2319.99
"November 24, 2013"	BK-M68B-38	AW00017612	Northwest	No Discount	1	2294.99	2294.99
"November 24, 2013"	BK-M68S-46	AW00017536	Southwest	No Discount	1	2319.99	2319.99
"November 24, 2013"	BK-M68B-46	AW00017427	Southwest	No Discount	1	2294.99	2294.99
"November 24, 2013"	BK-M38S-38	AW00015337	Southwest	No Discount	1	769.49	769.49
"November 24, 2013"	BK-M68B-46	AW00017362	Northwest	No Discount	1	2294.99	2294.99
"November 24, 2013"	BK-T44U-54	AW00028665	Northwest	No Discount	1	1214.85	1214.85
"November 24, 2013"	BK-T79Y-46	AW00027539	Southwest	No Discount	1	2384.07	2384.07
"November 24, 2013"	BK-T79Y-46	AW00028066	Southwest	No Discount	1	2384.07	2384.07
"November 24, 2013"	BK-R19B-44	AW00023844	Northwest	No Discount	1	539.99	539.99
"November 24, 2013"	BK-R64Y-42	AW00021919	Northwest	No Discount	1	1120.49	1120.49
"November 24, 2013"	BK-R64Y-48	AW00021920	Southwest	No Discount	1	1120.49	1120.49
"November 24, 2013"	BK-R64Y-38	AW00021749	Southwest	No Discount	1	1120.49	1120.49
"November 24, 2013"	BK-R79Y-42	AW00018792	Northwest	No Discount	1	1700.99	1700.99
"November 25, 2013"	BK-M68S-42	AW00017453	Northwest	No Discount	1	2319.99	2319.99
"November 25, 2013"	BK-M38S-38	AW00015343	Southwest	No Discount	1	769.49	769.49
"November 25, 2013"	BK-M68B-42	AW00013269	Northwest	No Discount	1	2294.99	2294.99
"November 25, 2013"	BK-M68S-42	AW00013226	Northwest	No Discount	1	2319.99	2319.99
"November 25, 2013"	BK-R64Y-40	AW00021643	Southwest	No Discount	1	1120.49	1120.49
"November 25, 2013"	BK-R79Y-44	AW00018563	Southwest	No Discount	1	1700.99	1700.99
"November 25, 2013"	BK-R79Y-42	AW00018608	Southwest	No Discount	1	1700.99	1700.99
"November 26, 2013"	BK-M68B-46	AW00016912	Northwest	No Discount	1	2294.99	2294.99
"November 26, 2013"	BK-M68S-46	AW00016989	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 26, 2013"	BK-M68B-38	AW00017401	Northwest	No Discount	1	2294.99	2294.99
"November 26, 2013"	BK-T79U-54	AW00028068	Southwest	No Discount	1	2384.07	2384.07
"November 26, 2013"	BK-T79U-46	AW00027636	Northwest	No Discount	1	2384.07	2384.07
"November 26, 2013"	BK-T79U-54	AW00027918	Southwest	No Discount	1	2384.07	2384.07
"November 26, 2013"	BK-R64Y-48	AW00021788	Southwest	No Discount	1	1120.49	1120.49
"November 26, 2013"	BK-R64Y-42	AW00021793	Northwest	No Discount	1	1120.49	1120.49
"November 26, 2013"	BK-R64Y-38	AW00021685	Northwest	Volume Discount 11 to 14	1	1120.49	1120.49
"November 26, 2013"	BK-R79Y-40	AW00018802	Northwest	No Discount	1	1700.99	1700.99
"November 26, 2013"	BK-R79Y-48	AW00018616	Southwest	No Discount	1	1700.99	1700.99
"November 26, 2013"	BK-R79Y-42	AW00018639	Northwest	No Discount	1	1700.99	1700.99
"November 26, 2013"	BK-R79Y-40	AW00018607	Northwest	No Discount	1	1700.99	1700.99
"November 27, 2013"	BK-M18S-44	AW00016136	Northwest	No Discount	1	564.99	564.99
"November 27, 2013"	BK-M68B-46	AW00017591	Southwest	No Discount	1	2294.99	2294.99
"November 27, 2013"	BK-M68S-38	AW00017594	Southwest	No Discount	1	2319.99	2319.99
"November 27, 2013"	BK-M38S-38	AW00015341	Southwest	No Discount	1	769.49	769.49
"November 27, 2013"	BK-M38S-42	AW00015410	Southwest	No Discount	1	769.49	769.49
"November 27, 2013"	BK-M38S-46	AW00015288	Southwest	No Discount	1	769.49	769.49
"November 27, 2013"	BK-M68B-46	AW00018231	Southwest	No Discount	1	2294.99	2294.99
"November 27, 2013"	BK-T79U-46	AW00028062	Southwest	No Discount	1	2384.07	2384.07
"November 27, 2013"	BK-T79U-50	AW00027617	Northwest	No Discount	1	2384.07	2384.07
"November 27, 2013"	BK-R19B-44	AW00023833	Northwest	No Discount	1	539.99	539.99
"November 27, 2013"	BK-R19B-48	AW00023587	Southwest	No Discount	1	539.99	539.99
"November 27, 2013"	BK-R64Y-40	AW00021695	Southwest	Volume Discount 11 to 14	1	1120.49	1120.49
"November 27, 2013"	BK-R64Y-38	AW00021641	Southwest	No Discount	1	1120.49	1120.49
"November 27, 2013"	BK-R64Y-40	AW00021411	Southwest	Volume Discount 11 to 14	1	1120.49	1120.49
"November 28, 2013"	BK-R89B-58	AW00020648	Southwest	No Discount	1	2443.35	2443.35
"November 28, 2013"	BK-M68S-38	AW00017446	Southwest	No Discount	1	2319.99	2319.99
"November 28, 2013"	BK-M68B-42	AW00016914	Northwest	No Discount	1	2294.99	2294.99
"November 28, 2013"	BK-M68S-46	AW00016915	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 28, 2013"	BK-M68B-46	AW00017017	Northwest	No Discount	1	2294.99	2294.99
"November 28, 2013"	BK-M68S-42	AW00017141	Northwest	No Discount	1	2319.99	2319.99
"November 28, 2013"	BK-M68S-46	AW00013225	Southwest	No Discount	1	2319.99	2319.99
"November 28, 2013"	BK-T18Y-58	AW00011167	Northwest	No Discount	1	742.35	742.35
"November 28, 2013"	BK-T44U-54	AW00026005	Northwest	No Discount	1	1214.85	1214.85
"November 28, 2013"	BK-T44U-50	AW00026120	Southwest	No Discount	1	1214.85	1214.85
"November 28, 2013"	BK-T79Y-46	AW00027542	Northwest	No Discount	1	2384.07	2384.07
"November 28, 2013"	BK-T79Y-60	AW00027569	Southwest	No Discount	1	2384.07	2384.07
"November 28, 2013"	BK-T79U-50	AW00027667	Southwest	No Discount	1	2384.07	2384.07
"November 28, 2013"	BK-R19B-44	AW00023709	Southwest	No Discount	1	539.99	539.99
"November 28, 2013"	BK-R19B-52	AW00020090	Southwest	No Discount	1	539.99	539.99
"November 28, 2013"	BK-R64Y-42	AW00021427	Northwest	No Discount	1	1120.49	1120.49
"November 28, 2013"	BK-R79Y-44	AW00018655	Northwest	No Discount	1	1700.99	1700.99
"November 29, 2013"	BK-M68S-46	AW00018824	Southwest	No Discount	1	2319.99	2319.99
"November 29, 2013"	BK-M68B-42	AW00018840	Northwest	No Discount	1	2294.99	2294.99
"November 29, 2013"	BK-M68B-42	AW00018592	Northwest	No Discount	1	2294.99	2294.99
"November 29, 2013"	BK-M68S-38	AW00018527	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"November 29, 2013"	BK-R19B-48	AW00020749	Northwest	No Discount	1	539.99	539.99
"November 29, 2013"	BK-R79Y-44	AW00018868	Southwest	No Discount	1	1700.99	1700.99
"November 29, 2013"	BK-R79Y-48	AW00018955	Southwest	No Discount	1	1700.99	1700.99
"November 30, 2013"	BK-M68S-42	AW00013729	Northwest	No Discount	1	2319.99	2319.99
"November 30, 2013"	BK-M38S-38	AW00015528	Northwest	No Discount	1	769.49	769.49
"November 30, 2013"	BK-M38S-40	AW00015529	Northwest	No Discount	1	769.49	769.49
"November 30, 2013"	BK-M38S-42	AW00015473	Southwest	No Discount	1	769.49	769.49
"November 30, 2013"	BK-T18Y-58	AW00011264	Northwest	No Discount	1	742.35	742.35
"November 30, 2013"	BK-T44U-50	AW00026277	Northwest	No Discount	1	1214.85	1214.85
"November 30, 2013"	BK-R19B-48	AW00024233	Southwest	No Discount	1	539.99	539.99
"November 30, 2013"	BK-R79Y-48	AW00018869	Southwest	No Discount	1	1700.99	1700.99
"November 30, 2013"	BK-R79Y-40	AW00018976	Northwest	No Discount	1	1700.99	1700.99
"November 30, 2013"	BK-R79Y-44	AW00018806	Northwest	No Discount	1	1700.99	1700.99
"December 1, 2013"	BK-M68S-42	AW00018878	Southwest	No Discount	1	2319.99	2319.99
"December 1, 2013"	BK-M38S-38	AW00015433	Southwest	No Discount	1	769.49	769.49
"December 1, 2013"	BK-M68S-42	AW00018378	Southwest	No Discount	1	2319.99	2319.99
"December 1, 2013"	BK-T79U-46	AW00025047	Southwest	No Discount	1	2384.07	2384.07
"December 1, 2013"	BK-R19B-48	AW00023881	Southwest	No Discount	1	539.99	539.99
"December 1, 2013"	BK-R19B-52	AW00024296	Southwest	No Discount	1	539.99	539.99
"December 1, 2013"	BK-R19B-52	AW00024331	Southwest	No Discount	1	539.99	539.99
"December 1, 2013"	BK-R64Y-44	AW00022248	Southwest	No Discount	1	1120.49	1120.49
"December 1, 2013"	BK-R64Y-42	AW00022111	Southwest	No Discount	1	1120.49	1120.49
"December 1, 2013"	BK-R64Y-44	AW00021941	Southwest	No Discount	1	1120.49	1120.49
"December 1, 2013"	BK-R79Y-40	AW00019125	Northwest	No Discount	1	1700.99	1700.99
"December 2, 2013"	BK-M38S-38	AW00015471	Southwest	No Discount	1	769.49	769.49
"December 2, 2013"	BK-M18S-42	AW00016211	Northwest	No Discount	1	564.99	564.99
"December 2, 2013"	BK-M68B-38	AW00018393	Northwest	No Discount	1	2294.99	2294.99
"December 2, 2013"	BK-T79U-50	AW00025040	Northwest	No Discount	1	2384.07	2384.07
"December 2, 2013"	BK-T79U-60	AW00028191	Northwest	No Discount	1	2384.07	2384.07
"December 2, 2013"	BK-R19B-58	AW00024333	Northwest	No Discount	1	539.99	539.99
"December 2, 2013"	BK-R19B-58	AW00024239	Southwest	No Discount	1	539.99	539.99
"December 2, 2013"	BK-R64Y-44	AW00022246	Southwest	No Discount	1	1120.49	1120.49
"December 2, 2013"	BK-R79Y-42	AW00018982	Northwest	No Discount	1	1700.99	1700.99
"December 3, 2013"	BK-M68S-38	AW00018829	Northwest	No Discount	1	2319.99	2319.99
"December 3, 2013"	BK-M68B-46	AW00018849	Northwest	No Discount	1	2294.99	2294.99
"December 3, 2013"	BK-M38S-46	AW00015489	Northwest	No Discount	1	769.49	769.49
"December 3, 2013"	BK-M68S-38	AW00018399	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"December 3, 2013"	BK-M68S-42	AW00018437	Southwest	No Discount	1	2319.99	2319.99
"December 3, 2013"	BK-T79Y-50	AW00025078	Southwest	No Discount	1	2384.07	2384.07
"December 3, 2013"	BK-T18Y-44	AW00011224	Northwest	No Discount	1	742.35	742.35
"December 3, 2013"	BK-T44U-46	AW00026295	Northwest	No Discount	1	1214.85	1214.85
"December 3, 2013"	BK-T79U-50	AW00028250	Southwest	No Discount	1	2384.07	2384.07
"December 3, 2013"	BK-R19B-48	AW00023887	Northwest	No Discount	1	539.99	539.99
"December 3, 2013"	BK-R79Y-48	AW00018867	Northwest	No Discount	1	1700.99	1700.99
"December 4, 2013"	BK-M68B-46	AW00018862	Southwest	No Discount	1	2294.99	2294.99
"December 4, 2013"	BK-M68B-38	AW00013734	Southwest	No Discount	1	2294.99	2294.99
"December 4, 2013"	BK-M38S-46	AW00015432	Southwest	No Discount	1	769.49	769.49
"December 4, 2013"	BK-M68S-38	AW00018416	Northwest	No Discount	1	2319.99	2319.99
"December 4, 2013"	BK-M68B-46	AW00018481	Southwest	No Discount	1	2294.99	2294.99
"December 4, 2013"	BK-M68B-46	AW00013702	Southwest	No Discount	1	2294.99	2294.99
"December 4, 2013"	BK-T44U-50	AW00026300	Southwest	No Discount	1	1214.85	1214.85
"December 4, 2013"	BK-T18Y-62	AW00025365	Southwest	No Discount	1	742.35	742.35
"December 4, 2013"	BK-T79Y-54	AW00028155	Southwest	No Discount	1	2384.07	2384.07
"December 4, 2013"	BK-T79Y-46	AW00028190	Southwest	No Discount	1	2384.07	2384.07
"December 4, 2013"	BK-R19B-44	AW00024335	Northwest	No Discount	1	539.99	539.99
"December 4, 2013"	BK-R19B-48	AW00023880	Southwest	No Discount	1	539.99	539.99
"December 4, 2013"	BK-R19B-44	AW00024330	Southwest	No Discount	1	539.99	539.99
"December 4, 2013"	BK-R19B-44	AW00023886	Southwest	No Discount	1	539.99	539.99
"December 4, 2013"	BK-R64Y-40	AW00022229	Southwest	Volume Discount 11 to 14	1	1120.49	1120.49
"December 4, 2013"	BK-R64Y-48	AW00022243	Northwest	No Discount	1	1120.49	1120.49
"December 4, 2013"	BK-R79Y-48	AW00019008	Northwest	No Discount	1	1700.99	1700.99
"December 4, 2013"	BK-R79Y-44	AW00014732	Northwest	No Discount	1	1700.99	1700.99
"December 5, 2013"	BK-R89B-44	AW00020658	Southwest	No Discount	1	2443.35	2443.35
"December 5, 2013"	BK-M18S-44	AW00016216	Northwest	No Discount	1	564.99	564.99
"December 5, 2013"	BK-M18B-42	AW00014025	Northwest	No Discount	1	539.99	539.99
"December 5, 2013"	BK-M68B-42	AW00018850	Southwest	No Discount	1	2294.99	2294.99
"December 5, 2013"	BK-M68B-42	AW00018864	Southwest	No Discount	1	2294.99	2294.99
"December 5, 2013"	BK-M68B-46	AW00018819	Southwest	No Discount	1	2294.99	2294.99
"December 5, 2013"	BK-M68B-46	AW00018560	Southwest	No Discount	1	2294.99	2294.99
"December 5, 2013"	BK-M68B-38	AW00013733	Northwest	No Discount	1	2294.99	2294.99
"December 5, 2013"	BK-M68S-46	AW00018611	Northwest	No Discount	1	2319.99	2319.99
"December 5, 2013"	BK-M38S-42	AW00015506	Southwest	No Discount	1	769.49	769.49
"December 5, 2013"	BK-M68B-42	AW00018528	Southwest	No Discount	1	2294.99	2294.99
"December 5, 2013"	BK-M68B-38	AW00013462	Northwest	No Discount	1	2294.99	2294.99
"December 5, 2013"	BK-M68S-46	AW00018513	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"December 5, 2013"	BK-M68S-38	AW00018460	Southwest	Volume Discount 11 to 14	1	2319.99	2319.99
"December 5, 2013"	BK-T18Y-54	AW00026647	Southwest	No Discount	1	742.35	742.35
"December 5, 2013"	BK-T79U-54	AW00025063	Northwest	No Discount	1	2384.07	2384.07
"December 5, 2013"	BK-T79U-50	AW00028257	Northwest	No Discount	1	2384.07	2384.07
"December 5, 2013"	BK-R19B-52	AW00024323	Southwest	Volume Discount 11 to 14	1	539.99	539.99
"December 5, 2013"	BK-R19B-52	AW00024221	Southwest	Volume Discount 11 to 14	1	539.99	539.99
"December 5, 2013"	BK-R64Y-38	AW00022137	Southwest	No Discount	1	1120.49	1120.49
"December 5, 2013"	BK-R64Y-48	AW00021929	Southwest	No Discount	1	1120.49	1120.49
"December 5, 2013"	BK-R64Y-48	AW00021937	Southwest	No Discount	1	1120.49	1120.49
"December 6, 2013"	BK-M68S-46	AW00018860	Northwest	No Discount	1	2319.99	2319.99
"December 6, 2013"	BK-M68B-42	AW00018537	Southwest	No Discount	1	2294.99	2294.99
"December 6, 2013"	BK-M38S-38	AW00015466	Southwest	No Discount	1	769.49	769.49
"December 6, 2013"	BK-M68B-42	AW00018512	Southwest	No Discount	1	2294.99	2294.99
"December 6, 2013"	BK-M68S-46	AW00018395	Northwest	Volume Discount 11 to 14	1	2319.99	2319.99
"December 6, 2013"	BK-T79Y-60	AW00028297	Northwest	No Discount	1	2384.07	2384.07
"December 6, 2013"	BK-T18U-58	AW00026681	Southwest	No Discount	1	742.35	742.35
"December 6, 2013"	BK-R19B-58	AW00020744	Southwest	No Discount	1	539.99	539.99
"December 6, 2013"	BK-R19B-58	AW00024321	Northwest	No Discount	1	539.99	539.99
"December 6, 2013"	BK-R64Y-44	AW00021923	Northwest	No Discount	1	1120.49	1120.49
"December 6, 2013"	BK-R64Y-42	AW00014888	Northwest	No Discount	1	1120.49	1120.49
"December 6, 2013"	BK-R79Y-48	AW00018980	Northwest	No Discount	1	1700.99	1700.99
"December 6, 2013"	BK-R79Y-48	AW00018998	Northwest	No Discount	1	1700.99	1700.99
"December 6, 2013"	BK-R79Y-48	AW00018803	Northwest	No Discount	1	1700.99	1700.99
"December 7, 2013"	BK-M18B-42	AW00016229	Northwest	No Discount	1	539.99	539.99
"December 7, 2013"	BK-M68S-42	AW00018514	Southwest	No Discount	1	2319.99	2319.99
"December 7, 2013"	BK-M68S-42	AW00018519	Southwest	No Discount	1	2319.99	2319.99
"December 7, 2013"	BK-M38S-42	AW00015422	Northwest	No Discount	1	769.49	769.49
"December 7, 2013"	BK-M68B-46	AW00013482	Southwest	No Discount	1	2294.99	2294.99
"December 7, 2013"	BK-M68B-46	AW00018420	Southwest	No Discount	1	2294.99	2294.99
"December 7, 2013"	BK-M68S-46	AW00018432	Southwest	No Discount	1	2319.99	2319.99
"December 7, 2013"	BK-M68S-42	AW00018435	Northwest	No Discount	1	2319.99	2319.99
"December 7, 2013"	BK-M68B-42	AW00018478	Southwest	No Discount	1	2294.99	2294.99
"December 7, 2013"	BK-T44U-54	AW00026298	Northwest	No Discount	1	1214.85	1214.85
"December 7, 2013"	BK-T79Y-54	AW00028154	Southwest	No Discount	1	2384.07	2384.07
"December 7, 2013"	BK-T79U-50	AW00028156	Southwest	No Discount	1	2384.07	2384.07
"December 7, 2013"	BK-R19B-44	AW00024388	Northwest	No Discount	1	539.99	539.99
"December 7, 2013"	BK-R19B-48	AW00023873	Southwest	No Discount	1	539.99	539.99
"December 7, 2013"	BK-R19B-58	AW00023895	Northwest	No Discount	1	539.99	539.99
"December 7, 2013"	BK-R19B-52	AW00023878	Southwest	No Discount	1	539.99	539.99
"December 7, 2013"	BK-R64Y-42	AW00022152	Southwest	No Discount	1	1120.49	1120.49
"December 8, 2013"	BK-M18B-44	AW00020012	Southwest	No Discount	1	539.99	539.99
"December 8, 2013"	BK-M38S-38	AW00015503	Northwest	No Discount	1	769.49	769.49
"December 8, 2013"	BK-M68B-38	AW00013724	Southwest	No Discount	1	2294.99	2294.99
"December 8, 2013"	BK-M68B-42	AW00018422	Southwest	No Discount	1	2294.99	2294.99
"December 8, 2013"	BK-M68B-46	AW00018428	Northwest	No Discount	1	2294.99	2294.99
"December 8, 2013"	BK-T18U-54	AW00026645	Southwest	No Discount	1	742.35	742.35
"December 8, 2013"	BK-T44U-50	AW00026285	Northwest	No Discount	1	1214.85	1214.85
"December 8, 2013"	BK-R19B-48	AW00024325	Southwest	No Discount	1	539.99	539.99
"December 8, 2013"	BK-R64Y-44	AW00022245	Northwest	No Discount	1	1120.49	1120.49
"December 8, 2013"	BK-R64Y-42	AW00021926	Northwest	No Discount	1	1120.49	1120.49
"December 8, 2013"	BK-R64Y-44	AW00021928	Southwest	No Discount	1	1120.49	1120.49
"December 8, 2013"	BK-R79Y-42	AW00019156	Northwest	No Discount	1	1700.99	1700.99
"December 8, 2013"	BK-R79Y-42	AW00019108	Northwest	No Discount	1	1700.99	1700.99
"December 8, 2013"	BK-R79Y-44	AW00014731	Southwest	No Discount	1	1700.99	1700.99
"December 9, 2013"	BK-M18B-52	AW00020002	Southwest	No Discount	1	539.99	539.99
